h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.07457871009532231,0.35266941701966886,1.4855028153843337,-0.08529110452468773
1,15.0,20.0,0.10899995026955565,0.35013860423325577,1.470498534690438,-0.10029538521858353
2,20.0,25.0,0.1442052449793231,0.34512501979415655,1.4523847329401014,-0.11840918696892007
3,25.0,30.0,0.16590356009102952,0.3396123457718216,1.4261292075788647,-0.14466471233015643
4,30.0,35.0,0.20828689338325837,0.32880261293789614,1.4084026893605555,-0.1623912305484662
5,35.0,40.0,0.24207922883580552,0.3237319535913088,1.3949350963196157,-0.17585882358940633
6,40.0,45.0,0.275511526554772,0.31676593560778527,1.3791272338800575,-0.19166668602896383
7,45.0,50.0,0.31223749049026656,0.31021725515847165,1.3631819428762162,-0.20761197703280548
8,50.0,55.0,0.34153027658187196,0.3047673654813666,1.3444331411966024,-0.2263607787124188
9,55.0,60.0,0.37387029536876654,0.2973241311273265,1.3285775300764249,-0.24221638983259716
10,60.0,65.0,0.4073159266034299,0.2888101122240964,1.3063531967955573,-0.2644407231134643
11,65.0,70.0,0.43914936203103033,0.28080679810893344,1.2846899801430103,-0.2861039397660111
