h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.0723277690610809,0.3608942343414431,1.5282767692415757,-0.04251715195925023
1,15.0,20.0,0.10453803649354967,0.35999461939660904,1.5271004743119718,-0.04369344688885429
2,20.0,25.0,0.14169684196706597,0.356245149848482,1.5196107511070007,-0.05118317009382528
3,25.0,30.0,0.15879262761013788,0.34872692967941504,1.5162301827964193,-0.05456373840440629
4,30.0,35.0,0.20239833360387569,0.3459737538001844,1.5084116779120365,-0.06238224328878934
5,35.0,40.0,0.23473726311311183,0.34418934943147433,1.5043198718638893,-0.0664740493369366
6,40.0,45.0,0.272545337711203,0.3442170007135355,1.4985990935463922,-0.07219482765443383
7,45.0,50.0,0.3051129272554517,0.3416669244742368,1.490764587491654,-0.08002933370917185
8,50.0,55.0,0.339219804925118,0.340279429253569,1.482821735302729,-0.08797218589809691
9,55.0,60.0,0.3709493961720263,0.335806973664179,1.47310475281685,-0.09768916838397569
10,60.0,65.0,0.40585609470638123,0.33287402981912384,1.4689030574209234,-0.10189086377990254
11,65.0,70.0,0.44017179423290054,0.3297630797057153,1.4681440617478978,-0.10264985945292826
