h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.051768818479049114,0.34519429281394,-1.3604231280737857,0.15511388187409314
1,15.0,20.0,-0.0686454446575003,0.3390033704690255,-1.2795272873460242,0.23600972260185465
2,20.0,25.0,-0.08417379776664388,0.33192272971443226,-1.207849569693486,0.3076874402543927
3,25.0,30.0,-0.09973748238990321,0.32293480675737135,-1.1452644881593967,0.37027252178848225
4,30.0,35.0,-0.11691935772438881,0.3116841574068089,-1.0997257343743934,0.4158112755734853
5,35.0,40.0,-0.1304653278501725,0.30125303579390805,-1.0228561365622353,0.4926808733856436
6,40.0,45.0,-0.144041534186147,0.2892229116662881,-0.9499818434029302,0.5655551665449488
7,45.0,50.0,-0.15757812141858232,0.2750939956502728,-0.8826259685319218,0.6329110414159572
8,50.0,55.0,-0.17319540786179186,0.25658270489025486,-0.818320427195096,0.6972165827527829
9,55.0,60.0,-0.17156283263701883,0.25128852358309123,-0.7466529820930725,0.7688840278548065
10,60.0,65.0,-0.18339557782084998,0.23406131448698822,-0.677217535819005,0.8383194741288739
11,65.0,70.0,-0.192509126354942,0.2187677818117416,-0.599396188352954,0.9161408215949245
