h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.018170367600968226,0.3583936329744941,1.5669522678875096,0.005897250272327672
1,15.0,20.0,0.02618031455369536,0.3582118282604379,1.5745302119824236,0.013475194367242
2,20.0,25.0,0.033309406556569214,0.3579444301399591,1.583118318729126,0.022063301113944292
3,25.0,30.0,0.039858419783382934,0.35755945838977615,1.5931487593164937,0.0320937417013115
4,30.0,35.0,0.0462450999097851,0.35747183280617817,1.6023815072244219,0.0413264896092403
5,35.0,40.0,0.05354356502922803,0.35727898939074265,1.6093200709620925,0.04826505334691082
6,40.0,45.0,0.060582091256838486,0.3572597669132634,1.6164686822025658,0.05541366458738404
7,45.0,50.0,0.06893864523890106,0.35749229426744533,1.6235427263468132,0.062487708731630995
8,50.0,55.0,0.07313239854438187,0.3573564218590917,1.6318681155693588,0.0708130979541767
9,55.0,60.0,0.08274653071763328,0.3575783543384873,1.6409687006486373,0.07991368303345543
10,60.0,65.0,0.09001088509948102,0.35785764967020894,1.647004955736135,0.08594993812095324
11,65.0,70.0,0.09709940517727889,0.3583555933429643,1.653648214439878,0.09259319682469633
