run_name,delta_phi_vh_deg,distance_first_to_last,distance_consecutive_sum,orientation_change_rad,skip_cycles
phi_vh_260_deg,260.00251785241625,0.2631657599157273,0.26499578438217325,-0.45112824156242093,10.4
phi_vh_265_deg,264.99870982595706,0.2477770010354897,0.250313762258349,-0.5075596316552384,10.4
phi_vh_270_deg,270.0006313774491,0.24909079887972188,0.25289642273543816,-0.663695941049804,10.4
phi_vh_275_deg,275.0025529289412,0.23954285220725607,0.24352168032087754,-0.6639875823249478,10.4
phi_vh_280_deg,279.998744902482,0.22506182444693326,0.23032382809749014,-0.7076274009728718,10.4
phi_vh_285_deg,285.0006664539741,0.19259295871516013,0.1964902023389521,-0.743192723812427,10.4
phi_vh_290_deg,290.0025880054662,0.15813683860781463,0.16103058491471445,-0.8052624658100466,10.4
phi_vh_295_deg,294.99877997900694,0.14669707066413434,0.15027334961997507,-0.8201780081068922,10.4
phi_vh_300_deg,300.00070153049904,0.11734163607621362,0.12053159493636822,-0.8522680741492594,10.4
phi_vh_305_deg,305.0026230819911,0.10242789919531832,0.10445427133911112,-0.8831989424626214,10.4
phi_vh_310_deg,309.9988150555319,0.08014710888804481,0.08201706660093215,-0.8733394978985791,10.4
phi_vh_315_deg,315.000736607024,0.0689827923003282,0.0701281180341278,-0.8484632736954947,10.4
phi_vh_320_deg,320.00265815851606,0.04521657588563553,0.047042930701698515,-0.8801775690882825,10.4
phi_vh_325_deg,324.9988501320569,0.01504543802114267,0.016821813469976313,-0.8429694378231847,10.4
phi_vh_330_deg,330.0007716835489,0.013315030452129159,0.030753371169717533,-0.8924658779696393,10.4
phi_vh_335_deg,335.002693235041,0.03247149350152478,0.03501290292464259,-0.8763443392766344,10.4
phi_vh_340_deg,339.9988852085818,0.042127976602923875,0.0654784986783023,-0.7948232543191099,10.4
phi_vh_345_deg,345.0008067600739,0.09046162641215458,0.0937296429271332,-0.8149661629380549,10.4
phi_vh_350_deg,350.002728311566,0.11095291196275539,0.11426417413069909,-0.7957832300066,10.4
phi_vh_355_deg,354.99892028510675,0.1315130172389227,0.13579105246327347,-0.774466451825534,10.4
phi_vh_360_deg,360.00084183659885,0.159268723961038,0.16178172489596448,-0.7030224797105447,10.4
phi_vh_0_deg,0.0,0.15089811829432118,0.15588858845097622,-0.7761063154653184,10.5
phi_vh_5_deg,5.001921551492087,0.171651486683719,0.17495739166412325,-0.7170749879247471,10.5
phi_vh_10_deg,9.998113525032865,0.19649982016022743,0.19937992184413808,-0.610755565640429,10.5
phi_vh_15_deg,15.00003507652495,0.22591502369213268,0.2289569943828154,-0.6117794883096499,10.5
phi_vh_20_deg,20.00195662801704,0.23140246231096834,0.23344008034694777,-0.48309073217885057,10.5
phi_vh_25_deg,24.99814860155782,0.24866959084645798,0.25098404106535194,-0.470480586297135,10.5
phi_vh_30_deg,30.0000701530499,0.25609701139223773,0.2571133429400538,-0.3859343565437906,10.5
phi_vh_35_deg,35.00199170454199,0.2741648543591806,0.27557900240544864,-0.3097725202395658,10.5
phi_vh_40_deg,39.998183678082775,0.29055276293340515,0.29129382582044455,-0.23047883062004704,10.5
