frame,x,y
motor_with_onshape_mounting,0.5221271238136619,0.7718480070415191
motor_with_onshape_mounting_2,0.41990558873837525,0.7468805597890018
motor_with_onshape_mounting_3,0.3154598550650564,0.6877951240417577
motor_with_onshape_mounting_4,0.19547276793482532,0.6860347485130335
motor_with_onshape_mounting_5,0.08910579006904518,0.630482376649176
motor_with_onshape_mounting_6,-0.025955911444868418,0.5964117904387359
motor_with_no_arms,-0.1452471699055662,0.5833889007877049
