frame,x,y
motor_with_onshape_mounting,0.2247314912415003,0.7206357152702887
motor_with_onshape_mounting_2,0.1880354999651628,0.6217942835577768
motor_with_onshape_mounting_3,0.10536286936237882,0.5348159175742964
motor_with_onshape_mounting_4,0.07608683046134554,0.418441893212325
motor_with_onshape_mounting_5,-0.004080400757105085,0.32914903213873736
motor_with_onshape_mounting_6,-0.051348336344580525,0.2188506084635473
motor_with_no_arms,-0.10736109877823591,0.1127253501859602
