h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.05101901861849711,0.35804187692300865,1.5275408303286973,-0.0036344478167881955
1,15.0,20.0,0.07158367875719308,0.35705848953791963,1.5276722772852087,-0.003503000860275898
2,20.0,25.0,0.09303355338800764,0.3563535526183819,1.5208978487152325,-0.01027742943025249
3,25.0,30.0,0.1146926822400013,0.35544090478115037,1.518423234766992,-0.012752043378492717
4,30.0,35.0,0.13496426137585033,0.35342548223548825,1.5064530921429224,-0.02472218600256266
5,35.0,40.0,0.15598012947632167,0.35147246914857194,1.50691639272558,-0.024258885419904664
6,40.0,45.0,0.1760345894417169,0.34982565779408226,1.5103200416310165,-0.020855236514468523
7,45.0,50.0,0.1976010460187781,0.3471439613528786,1.5016903164170778,-0.02948496172840664
8,50.0,55.0,0.21165171877429756,0.3451735681801528,1.4919946103979984,-0.03918066774748662
9,55.0,60.0,0.22958553474713145,0.341939073621569,1.4826054561049482,-0.048569822040536684
10,60.0,65.0,0.2577755923498137,0.3369389448090201,1.4784323548238547,-0.05274292332162982
11,65.0,70.0,0.27852825873216064,0.33524998975264125,1.4693466666878259,-0.06182861145765863
