h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.018485051120589024,0.3877596530044897,-2.525545942314987,-3.9957316984572606
1,15.0,20.0,0.01128502187217728,0.3728068593595976,-4.0411338454257155,-5.511319601567989
2,20.0,25.0,-0.012925491975301198,0.35144808019208895,-5.542449048384318,-7.012634804526591
3,25.0,30.0,-0.03793386823179704,0.3818734890812356,-7.00725554565929,-8.477441301801562
4,30.0,35.0,-0.004743090438328979,0.3911846792389083,-8.425718662544668,-9.895904418686943
5,35.0,40.0,0.00011261054343601737,0.36124043906587155,-9.886368910461563,-11.356554666603836
6,40.0,45.0,-0.021310897196748228,0.33558367182992654,-11.419260075578302,-12.889445831720577
7,45.0,50.0,-0.1683421181432757,0.4439874951867975,-12.999561678249297,-14.469747434391575
8,50.0,55.0,0.11016316483042754,0.5568292949083499,-14.559883428116075,-16.03006918425835
9,55.0,60.0,0.20204430908543589,0.24563294491217896,-16.09269258250346,-17.56287833864574
10,60.0,65.0,-0.09216483827745614,0.162883307269434,-17.627306738234928,-19.0974924943772
11,65.0,70.0,-0.19076554735874082,0.4498865428641801,-19.169755930459676,-20.639941686601954
