h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.12252720809370238,0.3361068316401159,1.1889322686812043,-0.3615754846064043
1,15.0,20.0,0.16107658345704917,0.3164553538279718,1.0262443388131395,-0.5242634144744692
2,20.0,25.0,0.2043387339796863,0.2871519003452539,0.898605460934627,-0.6519022923529818
3,25.0,30.0,0.23862517853155232,0.2546444146583502,0.7604835287372748,-0.7900242245503335
4,30.0,35.0,0.2709239756386728,0.21594349323483528,0.649115121783023,-0.9013926315045856
5,35.0,40.0,0.2986510068988537,0.17232068224041686,0.5323572460474009,-1.0181505072402082
6,40.0,45.0,0.30473176776026184,0.13757709739093585,0.41288678192875133,-1.1376209713588574
7,45.0,50.0,0.2989806486320831,0.04977902884694383,0.26746168631588335,-1.2830460669717254
8,50.0,55.0,0.30577126774058994,0.011768720916770883,0.17183681973495052,-1.3786709335526586
9,55.0,60.0,0.3060238697507234,-0.022807881904866423,0.1087836847667742,-1.4417240685208348
10,60.0,65.0,0.3054025403865253,-0.09000026294392165,0.09459661266083341,-1.4559111406267753
11,65.0,70.0,0.3049852557656714,-0.13674532742994672,0.05587963894625819,-1.4946281143413507
