h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.07779974794011456,0.36212686465901184,1.7794424662849126,0.276877010140221
1,15.0,20.0,0.1158094918635073,0.37165307191949787,1.8991944071343656,0.3966289509896731
2,20.0,25.0,0.15307869069612326,0.38638458841261114,2.03042849787582,0.5278630417311273
3,25.0,30.0,0.1896317475505233,0.4063813961701801,2.174249923141025,0.6716844669963328
4,30.0,35.0,0.22290258378924466,0.43262107347408246,2.3196242196860677,0.8170587635413752
5,35.0,40.0,0.2527320064277488,0.4640953859092227,2.465191758411488,0.9626263022667959
6,40.0,45.0,0.27833184212420414,0.5001802349217901,2.601261030553059,1.098695574408366
7,45.0,50.0,0.2963710703130027,0.5324969430809771,2.7319187252782693,1.2293532691335765
8,50.0,55.0,0.332830867097835,0.5746285032699509,2.859375150346037,1.3568096942013443
9,55.0,60.0,0.3691234099843688,0.5977938943966978,2.9872002218139353,1.4846347656692422
10,60.0,65.0,0.3767848441963059,0.6443203142236987,3.104694880025314,1.6021294238806212
11,65.0,70.0,0.3779004576937423,0.687765235117298,3.2292789233421213,1.7267134671974287
