frame,x,y
motor_with_onshape_mounting,0.5665529792299039,0.14259533298692453
motor_with_onshape_mounting_2,0.4910905168318983,0.21810406545491648
motor_with_onshape_mounting_3,0.45195438829111306,0.3315428746995446
motor_with_onshape_mounting_4,0.4319824393143825,0.4498692084299145
motor_with_onshape_mounting_5,0.46700723622702095,0.564644047141317
motor_with_onshape_mounting_6,0.5204092122243129,0.6721067335007443
motor_with_no_arms,0.6162134486343986,0.7443670150244168
