h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.05639103718503389,0.15323772700488508,-4.591155185864301,-6.120649476317138
1,15.0,20.0,0.2391558885702756,0.30742456816155367,-7.666675195889487,-9.19616948634232
2,20.0,25.0,0.11251494741126584,0.1450895075527987,-10.70036022142957,-12.229854511882404
3,25.0,30.0,0.2666141914123213,0.33761747191030234,-13.714438639825795,-15.243932930278627
4,30.0,35.0,0.17832833187224348,0.15523738294786926,-16.497153673958156,-18.026647964410994
5,35.0,40.0,0.22926009164147654,0.34257536684273915,-19.018062421582396,-20.547556712035224
6,40.0,45.0,0.261501566518454,0.09872072002143231,-21.52855276772797,-23.058047058180815
7,45.0,50.0,-0.05107701077638875,0.14613164072188342,-24.62590754217651,-26.15540183262935
8,50.0,55.0,0.2791960895932101,0.18073129661337886,-27.33730472467349,-28.866799015126325
9,55.0,60.0,0.09726015490328009,0.08985965968628772,-29.672262979328316,-31.201757269781154
10,60.0,65.0,0.18149283844489195,0.4300626553726063,-32.66984929081987,-34.19934358127269
11,65.0,70.0,0.15303208905201435,0.1251498077420471,-35.55624538784427,-37.0857396782971
