h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.059820662720361344,0.3113014598000511,-0.989026877725882,-2.5598207977457816
1,15.0,20.0,0.03662394262372666,0.29778019191587046,-2.105191048857499,-3.675984968877399
2,20.0,25.0,0.01385501348051357,0.3119957044278705,-3.228191140070203,-4.798985060090103
3,25.0,30.0,0.020225299882657994,0.3382809042812323,-4.325245048781666,-5.896038968801565
4,30.0,35.0,0.05298219722661411,0.34395090051743105,-5.4318057868910605,-7.0025997069109565
5,35.0,40.0,0.07258498523565272,0.3268633696610771,-6.568029241428012,-8.138823161447913
6,40.0,45.0,0.062175209511964376,0.3062883562846286,-7.691547761732478,-9.262341681752378
7,45.0,50.0,0.030457252969086093,0.30821901123567863,-8.770839323492119,-10.34163324351202
8,50.0,55.0,0.008695258349460566,0.3189380207929853,-9.86940990286114,-11.440203822881038
9,55.0,60.0,0.03386210539826688,0.3624585494062363,-10.954284483006942,-12.525078403026841
10,60.0,65.0,0.0688342020748606,0.3601224871127034,-12.023376864911803,-13.594170784931702
11,65.0,70.0,0.08549089504822845,0.3366690971146768,-13.130131073688315,-14.700924993708215
