h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.09575416540262532,0.35013998202351165,1.4949173312296682,-0.009979811668841298
1,15.0,20.0,0.135715152856252,0.3447601875668348,1.495237297263418,-0.00965984563509145
2,20.0,25.0,0.17744562085472082,0.3390281521678984,1.4965339730265408,-0.008363169871968643
3,25.0,30.0,0.21805788898297204,0.33354921454749387,1.5051153559505719,0.0002182130520622483
4,30.0,35.0,0.2604342733064534,0.3283457809093093,1.506265926822609,0.0013687839240993616
5,35.0,40.0,0.3005277996260003,0.3238302333937287,1.5106421185836343,0.005744975685124935
6,40.0,45.0,0.3395754969314097,0.31909873346957396,1.5257504129969481,0.020853270098438684
7,45.0,50.0,0.3775223275228352,0.3145801829171269,1.5393848120942693,0.03448766919575988
8,50.0,55.0,0.41004717962958376,0.30806284328948796,1.5530402628479287,0.0481431199494194
9,55.0,60.0,0.45955091589642577,0.2973861404651626,1.5589524692874235,0.05405532638891351
10,60.0,65.0,0.497880045628663,0.2952662746026625,1.5728727541109058,0.06797561121239612
11,65.0,70.0,0.5390440080036257,0.2937841773118859,1.5945372741806525,0.08964013128214318
