h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.04803590459404531,0.35918278780289703,1.525700119972373,-0.04509380190068006
1,15.0,20.0,0.0700754572943707,0.35829982648355313,1.5120575047067886,-0.05873641716626419
2,20.0,25.0,0.09052886087287261,0.3575239602871338,1.4947825086035804,-0.07601141326947278
3,25.0,30.0,0.11019728172050067,0.3565991130540586,1.4781717245194357,-0.09262219735361747
4,30.0,35.0,0.1300775986810119,0.35449361936523033,1.4781087229842145,-0.09268519888883843
5,35.0,40.0,0.14880609242501758,0.35253730986064374,1.474877921325757,-0.0959160005472957
6,40.0,45.0,0.16803949580361913,0.349887583138031,1.4689976500445292,-0.10179627182852359
7,45.0,50.0,0.1911476209658293,0.3476413543966172,1.4561556311064223,-0.11463829076663044
8,50.0,55.0,0.2113195514023985,0.34396295578492375,1.4460328605778983,-0.12476106129515442
9,55.0,60.0,0.23325062278285827,0.3401892076665791,1.4228257165602438,-0.14796820531280944
10,60.0,65.0,0.25328482397018126,0.33678656514252986,1.4057108206170421,-0.1650831012560112
11,65.0,70.0,0.2718131464149446,0.333215987305287,1.3919278531103245,-0.17886606876272793
