h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.01755208035287885,0.36091859600090503,1.5801892590588125,0.009395339343127706
1,15.0,20.0,0.02527185434473717,0.3609080137381582,1.579869859938353,0.009075940222668683
2,20.0,25.0,0.03368050294906258,0.36082361596327717,1.5850491644566642,0.014255244740979944
3,25.0,30.0,0.04146685036583223,0.36089032150896977,1.589580619450237,0.01878669973455259
4,30.0,35.0,0.04907960341089339,0.3608665670652062,1.594787641958602,0.023993722242917386
5,35.0,40.0,0.05621953025101842,0.3607527912885278,1.6051192269505241,0.0343253072348397
6,40.0,45.0,0.0631848186540409,0.36072246307832906,1.6145340366936156,0.04374011697793119
7,45.0,50.0,0.06980949070283181,0.3607109577738228,1.6213976380583999,0.050603718342715175
8,50.0,55.0,0.07672294442810836,0.3606424333413164,1.6271065107370706,0.05631259102138636
9,55.0,60.0,0.08476601635598384,0.3607967414253684,1.6343756744851805,0.06358175476949615
10,60.0,65.0,0.0922396728002305,0.36121855073407944,1.6452605793613797,0.07446665964569563
11,65.0,70.0,0.09915132939998408,0.36151315273356166,1.6478765187475273,0.07708259903184311
