h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.2651209936298445,0.30893308010958426,-7.616513771940212,-7.2576866621785685
1,15.0,20.0,0.042267792675751294,0.40735805783492396,-10.630834093136581,-10.272006983374938
2,20.0,25.0,0.2768918885936244,0.3452660844757471,-13.681035700853968,-13.322208591092316
3,25.0,30.0,0.04558227078769507,0.348161230282063,-16.708868578063587,-16.350041468301946
4,30.0,35.0,0.22141782322227027,0.49016708268262094,-19.6540886510214,-19.295261541259755
5,35.0,40.0,-0.013131887566502586,0.4185461946607058,-22.815450577650786,-22.456623467889134
6,40.0,45.0,0.2263083708558514,0.4332343272945884,-25.85508880451518,-25.496261694753535
7,45.0,50.0,-0.01063292115885236,0.4236956988520677,-28.901695205284913,-28.54286809552327
8,50.0,55.0,0.20183161035107497,0.5392384473785256,-32.08984228909377,-31.731015179332125
9,55.0,60.0,0.09109826539197789,0.45623596772281877,-35.23988981444962,-34.88106270468798
10,60.0,65.0,0.04690691221062146,0.5910100713577523,-38.346277698096294,-37.98745058833465
11,65.0,70.0,0.21039671372439908,0.372698669264832,-41.29175549868336,-40.9329283889217
