frame,x,y
motor_with_onshape_mounting,0.9649202966701129,0.2119454392548638
motor_with_onshape_mounting_2,0.8782808557190588,0.27039953153423546
motor_with_onshape_mounting_3,0.8544925819056493,0.38801805910951626
motor_with_onshape_mounting_4,0.7751278186237762,0.47802491634389843
motor_with_onshape_mounting_5,0.7154603700222966,0.582139255305396
motor_with_onshape_mounting_6,0.6638205659718339,0.6904597549240271
motor_with_no_arms,0.5888003462599769,0.7841185325926651
