h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.02653342338191581,0.34292970817624485,-0.3375633147759297,-1.9083572343243844
1,15.0,20.0,0.017805979965121604,0.3484257397949579,-1.2371849706648106,-2.807978890213265
2,20.0,25.0,-0.0024933314942294877,0.34543685691108883,-2.0750035441481907,-3.645797463696645
3,25.0,30.0,-0.007815735148459816,0.35433344028154035,-2.9322912030744477,-4.5030851226229025
4,30.0,35.0,-0.014174193587537309,0.34278354417658186,-3.7085162625833887,-5.279310182131843
5,35.0,40.0,-0.0007106484090034798,0.34495280992559835,-4.4804102810574955,-6.051204200605948
6,40.0,45.0,-0.016397198845068586,0.35685454576210085,-5.186298667387453,-6.757092586935906
7,45.0,50.0,-0.01410411253699831,0.3469847272711909,-5.963414968420402,-7.534208887968854
8,50.0,55.0,-0.02958848611555206,0.41525793153884316,-6.698935515026693,-8.269729434575147
9,55.0,60.0,-0.07887054313383725,0.44086017055326465,-7.338666368917377,-8.90946028846583
10,60.0,65.0,0.009193490111562376,0.4628897395831285,-8.023964631761826,-9.594758551310278
11,65.0,70.0,0.08651973638166721,0.3974650228410608,-8.709195616041665,-10.279989535590119
