h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.00042253847148122263,0.3621634319258499,-1.5558864534284853,0.0022856940496959054
1,15.0,20.0,0.0004850376750669831,0.3620670535574557,-1.5558885172186654,0.0022836302595153814
2,20.0,25.0,0.00045867881206021856,0.361965681687886,-1.5558905811228592,0.0022815663553221
3,25.0,30.0,0.00043318690234682525,0.36185082079615627,-1.5558926445661572,0.0022795029120237674
4,30.0,35.0,0.0004017053718144771,0.36175738303981897,-1.5558947075485188,0.002277439929662266
5,35.0,40.0,0.0005687595892375125,0.36166330158493637,-1.5558967084609419,0.002275439017239953
6,40.0,45.0,0.003115118948452253,0.36132791443760787,-1.5558988872152697,0.002273260262911481
7,45.0,50.0,0.0023951451277353887,0.3591043675442939,-1.5559008959186504,0.0022712515595307648
8,50.0,55.0,-0.00839504362007193,0.35320828497016765,-1.5559029577165442,0.0022691897616369406
9,55.0,60.0,0.12027463196736007,0.34541739939677363,-1.5523908971980807,0.005781250280100517
