h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.1213974006713997,0.35483832785626007,1.460598678162193,-0.10231824261683477
1,15.0,20.0,0.1759722541174395,0.349801702265369,1.431329734828501,-0.13158718595052663
2,20.0,25.0,0.2254230655194039,0.3433828760412107,1.4167194352887547,-0.14619748549027298
3,25.0,30.0,0.27593170721427845,0.3369342676504352,1.412950980195066,-0.14996594058396143
4,30.0,35.0,0.3248276657410624,0.32861112636774004,1.3987341249214962,-0.16418279585753137
5,35.0,40.0,0.3740899967876507,0.31971846653905617,1.3862205111955688,-0.17669640958345842
6,40.0,45.0,0.4229074085998989,0.31156099541427756,1.3700437882947125,-0.19287313248431484
7,45.0,50.0,0.4845251856427234,0.2985722868383404,1.360998585206224,-0.2019183355728034
8,50.0,55.0,0.5211390617408462,0.28474263612863604,1.3454864214286162,-0.21743049935041142
9,55.0,60.0,0.5636252215115813,0.2697340391657821,1.321270666919994,-0.24164625385903335
10,60.0,65.0,0.6138336371778371,0.25966011830159663,1.313021671077842,-0.24989524970118582
11,65.0,70.0,0.6630313667118842,0.24742078037924142,1.2831181185496703,-0.2797988022293572
