h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.014647540533607038,0.3600381863880234,1.9954759140142522,0.4461802954320526
1,15.0,20.0,-0.017741148749446448,0.358425760516769,2.1821638800932526,0.6328682615110529
2,20.0,25.0,-0.01736890208037345,0.35849732157167,2.3659834602433345,0.8166878416611347
3,25.0,30.0,-0.01600361723003599,0.35829861761692144,2.550710212869301,1.0014145942871011
4,30.0,35.0,-0.015798660437600764,0.35595792627131834,2.728990286954568,1.1796946683723681
5,35.0,40.0,-0.016263536798745714,0.3544199294044391,2.89914087172987,1.3498452531476703
6,40.0,45.0,-0.015443738672010114,0.35424943913299833,3.0738056669362726,1.5245100483540726
7,45.0,50.0,-0.012374987134448585,0.36200620060804306,3.2468255152079273,1.6975298966257275
8,50.0,55.0,0.002786432605304495,0.34818475810151284,3.4212808395651932,1.8719852209829941
9,55.0,60.0,0.0020026777070777445,0.3643145620627734,3.5968663474565106,2.047570728874311
10,60.0,65.0,0.0008042459912336789,0.3683462748736701,3.779341831991133,2.230046213408933
11,65.0,70.0,0.0017613222555413377,0.36894713101202264,3.952306997869383,2.4030113792871837
