h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.06360588773502988,0.348972438692254,-3.0731409260786675,-4.63682017594011
1,15.0,20.0,0.026288091986305582,0.2801536279324581,-5.236754294211314,-6.800433544072755
2,20.0,25.0,0.026094924578584613,0.32554305570522674,-7.245650179806072,-8.809329429667516
3,25.0,30.0,0.0905944149249396,0.2801109938337494,-9.258467900684813,-10.82214715054626
4,30.0,35.0,0.03148783944710553,0.20837089583300133,-11.415680856838856,-12.979360106700296
5,35.0,40.0,-0.0166523693131268,0.28705923593329136,-13.537600336283505,-15.10127958614495
6,40.0,45.0,0.03294942021155617,0.2390245028088788,-15.482991538381368,-17.04667078824281
7,45.0,50.0,-0.11429549858536751,0.1510046613243201,-17.681822723184542,-19.245501973045986
8,50.0,55.0,-0.09300734652780462,0.3199983761715836,-19.77978542203424,-21.343464671895685
9,55.0,60.0,0.09756422451835797,0.25371589539859113,-21.803821640522965,-23.367500890384413
10,60.0,65.0,-0.02933939076054686,0.1259111605765417,-23.804220613719934,-25.367899863581382
11,65.0,70.0,-0.08629994503886511,0.3025021733113916,-25.858544279801617,-27.42222352966306
