h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.050678114339766746,0.3699913332289508,1.790465521426773,0.23594453618424593
1,15.0,20.0,0.07306244548327477,0.3772391922934987,1.9086682081425712,0.35414722290004425
2,20.0,25.0,0.091981460108626,0.3848003950082285,2.024069718131648,0.46954873288912097
3,25.0,30.0,0.11078985331191168,0.3947873279473728,2.13126875962864,0.5767477743861128
4,30.0,35.0,0.12762719767297492,0.4080543723332785,2.2528429619593138,0.698321976716787
5,35.0,40.0,0.14094236720356648,0.4226373880831597,2.3653591442967996,0.8108381590542725
6,40.0,45.0,0.15240362763552337,0.4403221680649038,2.4875833873967648,0.9330624021542377
7,45.0,50.0,0.16085763444436363,0.46076225803049536,2.5970003236400543,1.0424793383975275
8,50.0,55.0,0.17528194450151374,0.486368300000912,2.7020062448567033,1.1474852596141765
9,55.0,60.0,0.18879207790186117,0.5033792199069649,2.810707168292397,1.2561861830498706
10,60.0,65.0,0.1923705713199659,0.5247834119397581,2.88917729728281,1.3346563120402823
11,65.0,70.0,0.19492685608001895,0.5511251492488942,2.979123071088499,1.424602085845972
