h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.020950358190498997,0.3528174618014014,1.2221036769029634,-0.25519672309981606
1,15.0,20.0,0.02950712070876424,0.3465316727384682,1.0825744819135104,-0.39472591808926916
2,20.0,25.0,0.03731392255484823,0.33826776569113465,0.9508843786281989,-0.5264160213745805
3,25.0,30.0,0.04256078038103414,0.32946885021886574,0.8200416292416635,-0.6572587707611156
4,30.0,35.0,0.04641002999302937,0.3187642137617706,0.6942254903571284,-0.7830749096456507
5,35.0,40.0,0.04928371125434313,0.30666934588211725,0.5592960819717813,-0.9180043180309981
6,40.0,45.0,0.053741560981553194,0.29007587941599317,0.42934502715500755,-1.0479553728477717
7,45.0,50.0,0.05279313466462419,0.2806253159940051,0.3116169672617007,-1.1656834327410786
8,50.0,55.0,0.04527778806762037,0.2788581197798065,0.19181428082101973,-1.2854861191817597
9,55.0,60.0,0.04461538746647646,0.2521756547592292,0.053130378200344594,-1.424170021802435
10,60.0,65.0,0.043173373719473586,0.24328358010177337,-0.053945289595895674,-1.5312456895986752
11,65.0,70.0,0.038631207791628645,0.23138943595797706,-0.15582027020903774,-1.6331206702118173
