h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.09470263606702434,0.6974356732934036,-1.632808319516454,-0.06255572935861457
1,15.0,20.0,0.13183266342370842,0.8292733689444585,-1.6572176237273886,-0.08696503356954896
2,20.0,25.0,0.16946993399616572,0.9612125378215004,-1.6817707008235356,-0.11151811066569602
3,25.0,30.0,0.20640284367786968,1.0931044761558868,-1.7061952001898577,-0.13594261003201835
4,30.0,35.0,0.2468450076124495,1.2239155476543102,-1.730692075595922,-0.16043948543808256
5,35.0,40.0,0.2823953796951007,1.3552406432315747,-1.7548419071097285,-0.18458931695188927
6,40.0,45.0,0.3039810362997431,1.4811878140864123,-1.7793183597912425,-0.20906576963340295
7,45.0,50.0,0.34729943724509055,1.6074999400305174,-1.8038809215648297,-0.23362833140699016
8,50.0,55.0,0.38860615914697694,1.737859586661487,-1.8281833998528974,-0.2579308096950579
9,55.0,60.0,0.42530692702966033,1.8698833018031764,-1.8526557080017398,-0.28240311784390015
10,60.0,65.0,0.4625330738591443,2.0016821047935243,-1.8771171603765238,-0.3068645702186843
11,65.0,70.0,0.4995879692768201,2.1334803388763763,-1.9015838840210626,-0.3313312938632232
