h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.05421359496499154,0.3577912804105349,1.5504318507153265,-0.02036204404463328
1,15.0,20.0,0.07495336032641255,0.3567104005137704,1.5648646707225982,-0.005929224037362646
2,20.0,25.0,0.09758203436854629,0.35640204070587705,1.5807353724021191,0.009941477642158478
3,25.0,30.0,0.12026303712535219,0.35614772577238213,1.5928912629397134,0.02209736817975307
4,30.0,35.0,0.14280760658199895,0.355691574787695,1.5948090969691424,0.024015202209182226
5,35.0,40.0,0.1642349361332084,0.3556670952702372,1.5984852661377567,0.02769137137779647
6,40.0,45.0,0.18638022565521614,0.35513843131675693,1.6001157196069196,0.02932182484695909
7,45.0,50.0,0.20929924381277287,0.3548572295603916,1.595867025854956,0.02507313109499592
8,50.0,55.0,0.22558359585041263,0.3542497771243365,1.5989328110676595,0.028138916307699362
9,55.0,60.0,0.2493064933784286,0.35403510489805173,1.6012878571674454,0.030493962407484764
10,60.0,65.0,0.2716220962459414,0.3541506340093129,1.5944246380414773,0.02363074328151669
11,65.0,70.0,0.2934608113839343,0.3541569113230488,1.593922353759391,0.02312845899943036
