frame,x,y
motor_with_onshape_mounting,0.744040672067004,-0.09406007146931009
motor_with_onshape_mounting_2,0.8009080244601361,-0.010685941367281238
motor_with_onshape_mounting_3,0.7973110959782066,0.1092601386249102
motor_with_onshape_mounting_4,0.8598842966346284,0.21165444783988108
motor_with_onshape_mounting_5,0.8562870909902491,0.3316005195202381
motor_with_onshape_mounting_6,0.9188605282410806,0.43399468415190134
motor_with_no_arms,0.9152630454423487,0.553940747520026
