h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.0737033660862476,0.3653255221629702,1.825833855420136,0.30844025659787677
1,15.0,20.0,0.1035890213336163,0.3728620407622524,1.967417687016633,0.4500240881943736
2,20.0,25.0,0.13383912920164875,0.3844040895108805,2.088665972544304,0.571272373722045
3,25.0,30.0,0.16070177266942295,0.39816364780000457,2.1976241739879994,0.6802305751657397
4,30.0,35.0,0.1852390240626079,0.41469750524268784,2.313395940861473,0.796002342039213
5,35.0,40.0,0.207580471052022,0.4337303789891302,2.42954982780625,0.9121562289839906
6,40.0,45.0,0.22811320387479633,0.45365262614401713,2.5462320922538457,1.0288384934315862
7,45.0,50.0,0.24716549048679343,0.48143833896384153,2.663080856314858,1.1456872574925985
8,50.0,55.0,0.26750619121030117,0.5159042108105644,2.780306429495068,1.2629128306728081
9,55.0,60.0,0.282782391625087,0.5249687218959945,2.8917386505290477,1.3743450517067877
10,60.0,65.0,0.28946586711457983,0.5605378436650308,3.0220450485491175,1.5046514497268575
11,65.0,70.0,0.29478842826406076,0.5930485503260335,3.1515596835764836,1.6341660847542239
