frame,x,y
motor_with_onshape_mounting,-0.0038033465870829304,0.06229264969848088
motor_with_onshape_mounting_2,0.10054951631028729,0.04788243346426143
motor_with_onshape_mounting_3,0.21860280434574378,0.02635521399077479
motor_with_onshape_mounting_4,0.33791394286569687,0.013515734896506197
motor_with_onshape_mounting_5,0.4518891434461501,-0.024029619447480367
motor_with_onshape_mounting_6,0.5718327664696453,-0.020351672285321733
motor_with_no_arms,0.6802427532124353,-0.07180334607217195
