h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.07174726897234605,0.3500002549684864,1.3162831802087553,-0.16276338765495438
1,15.0,20.0,0.09852203116181231,0.33908433905768876,1.2243763250450728,-0.25467024281863687
2,20.0,25.0,0.12868158640226016,0.32856591239131,1.1196591490712116,-0.35938741879249814
3,25.0,30.0,0.15148378023801853,0.3145675980624103,1.0202299283274567,-0.4588166395362529
4,30.0,35.0,0.17594671812002324,0.2984638310019569,0.9190597787138707,-0.5599867891498392
5,35.0,40.0,0.20141854612116405,0.27481801888698415,0.7989889232471054,-0.6800576446166047
6,40.0,45.0,0.22663742984217422,0.25652396056904203,0.7012235645956645,-0.7778230032680452
7,45.0,50.0,0.24819949930871796,0.23535831256834577,0.6145385454649852,-0.8645080223987246
8,50.0,55.0,0.2701184925864791,0.21037464033858694,0.5325216997244738,-0.9465248681392359
9,55.0,60.0,0.28719587727386897,0.18671084645202335,0.4479911943796557,-1.0310553734840542
10,60.0,65.0,0.3037944374993952,0.16211082957982195,0.36320730696211323,-1.1158392609015966
11,65.0,70.0,0.3196522579977531,0.13606761314260665,0.2875425529190665,-1.191504014944643
