h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.015952935287960407,0.36129391297868174,1.5834222626283687,0.012628342282395915
1,15.0,20.0,0.023055689896714866,0.36099635526703777,1.58846053597427,0.017666615628297723
2,20.0,25.0,0.030665150303879507,0.360858623166697,1.595066353910446,0.024272433564473464
3,25.0,30.0,0.038131532648868885,0.360872164521989,1.6004438028955366,0.02964988254956372
4,30.0,35.0,0.04548841425717656,0.36076884517598384,1.60651776686755,0.03572384652157709
5,35.0,40.0,0.052659622179715294,0.36084702217958425,1.6143196683655772,0.04352574801960436
6,40.0,45.0,0.059938185997102204,0.36097218872013576,1.625055496568485,0.054261576222512334
7,45.0,50.0,0.06910233393025693,0.361111790822945,1.6331902244581789,0.06239630411220642
8,50.0,55.0,0.07313369494850562,0.3607301671042994,1.637639405547137,0.06684548520116483
9,55.0,60.0,0.08274895870877326,0.36109681862218357,1.6429120016953596,0.0721180813493869
10,60.0,65.0,0.08942192675896331,0.36130343353743316,1.653383535785899,0.08258961543992636
11,65.0,70.0,0.09665655388547302,0.3617159295002243,1.657362625827769,0.08656870548179617
