h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.08401723729052661,0.3611338220715212,1.5958283050876063,0.02503438575447692
1,15.0,20.0,0.12010742551268516,0.36024532311130264,1.610883664944477,0.04008974561134771
2,20.0,25.0,0.15807955638721075,0.3621628152209256,1.6318477677459402,0.06105384841281063
3,25.0,30.0,0.19317675131279125,0.3634295465385158,1.6476663557224729,0.07687243638934281
4,30.0,35.0,0.23055020890504832,0.3649702918397648,1.6594542747503989,0.08866035541726909
5,35.0,40.0,0.26863969887156275,0.3667699425815721,1.6941892020946832,0.12339528276155401
6,40.0,45.0,0.3086007574188317,0.3692515794987142,1.7162481200107422,0.14545420067761278
7,45.0,50.0,0.3523785638936219,0.3715200588089724,1.7360106804415494,0.16521676110841996
8,50.0,55.0,0.3803386443723336,0.36870974691049097,1.7642702012253937,0.1934762818922639
9,55.0,60.0,0.41846832428775826,0.37460942081751497,1.7906392113969432,0.21984529206381395
10,60.0,65.0,0.4559014369497244,0.38317689329200016,1.8176922551070231,0.24689833577389386
11,65.0,70.0,0.4927775723570062,0.39244235228588165,1.8435157557812332,0.27272183644810366
