h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.3212934487702942,0.47808491673476317,-23.813277813555985,-23.81193524497469
1,15.0,20.0,-0.2452574872938456,0.5767247173232013,-33.37311382667272,-33.37177125809142
2,20.0,25.0,-0.33801074243766294,0.5155929683542383,-42.91611683104019,-42.9147742624589
3,25.0,30.0,-0.253210162700527,0.5986117226848109,-52.34931384302114,-52.34797127443984
4,30.0,35.0,-0.3722468326014393,0.4264667077936455,-61.638291888892,-61.63694932031072
5,35.0,40.0,-0.3049506678139122,0.4888625012177004,-71.23284547142175,-71.23150290284046
6,40.0,45.0,-0.40613669134460756,0.41270428246526625,-80.72653446687133,-80.72519189829005
7,45.0,50.0,-0.35585672059224704,0.4122559467791545,-90.32959657491709,-90.32825400633577
8,50.0,55.0,-0.4657427255828254,0.4741061502154001,-99.6938261667371,-99.69248359815577
9,55.0,60.0,-0.24407013164373828,0.5363235079515044,-108.87387797574262,-108.87253540716134
10,60.0,65.0,-0.42767524506699106,0.455056940977383,-118.3066574893791,-118.30531492079783
11,65.0,70.0,-0.25775920563080623,0.4347763543435575,-127.90049960592258,-127.8991570373413
