h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.07709886807897433,0.35364391251629185,1.460022829846221,-0.050828994188085765
1,15.0,20.0,0.11101490452315231,0.3489954579206252,1.4458890006976963,-0.06496282333661008
2,20.0,25.0,0.14563141558332857,0.3455019766673288,1.436945139138534,-0.07390668489577272
3,25.0,30.0,0.17878016426150428,0.34047517300987934,1.4275419670959595,-0.08330985693834685
4,30.0,35.0,0.21275374417444082,0.33620592809605804,1.4186079532987304,-0.0922438707355758
5,35.0,40.0,0.2455356096894801,0.3269955310249808,1.405762160304504,-0.10508966372980229
6,40.0,45.0,0.2748753077818576,0.31725795304775023,1.393647863367109,-0.11720396066719747
7,45.0,50.0,0.31025205448814264,0.3094956345898502,1.3851531090439975,-0.12569871499030907
8,50.0,55.0,0.34607326123556836,0.3034098230478711,1.3718782253984756,-0.13897359863583067
9,55.0,60.0,0.3812091554065434,0.29678107366656886,1.3575650133225894,-0.153286810711717
10,60.0,65.0,0.4167800231701549,0.28967273201946225,1.3462932881997178,-0.16455853583458893
11,65.0,70.0,0.45040687270842433,0.2824368221536461,1.343350641202271,-0.1675011828320352
