h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.016804937775951313,0.26293063165660724,-8.669883526858284,-7.2865080167606235
1,15.0,20.0,0.055786683625677395,0.3363715276196458,-11.9143007209432,-10.53092521084554
2,20.0,25.0,-0.045935734239004294,0.19134906825467707,-15.204369861623322,-13.82099435152566
3,25.0,30.0,0.033304432377628305,0.27223281371031444,-18.48108682701301,-17.09771131691535
4,30.0,35.0,-0.05290437637125825,0.1925063540177658,-21.818140968840805,-20.434765458743144
5,35.0,40.0,0.057942109187274354,0.24855539445790817,-25.11863806466338,-23.735262554565722
6,40.0,45.0,-0.05878324097249301,0.24107706768260898,-28.3770796331068,-26.99370412300915
7,45.0,50.0,0.0681316285351621,0.23479600794078798,-31.518257234378407,-30.134881724280746
8,50.0,55.0,-0.06864672270627095,0.3240097774568153,-34.659321338894834,-33.27594582879718
9,55.0,60.0,0.007074703484042529,0.24920503739840194,-37.74838183038287,-36.365006320285204
10,60.0,65.0,-0.11183081163965017,0.26135862673151206,-40.964093621587146,-39.58071811148948
11,65.0,70.0,-0.009352398599575613,0.2348199483237996,-44.09547063288771,-42.71209512279005
