h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.2007320285848337,0.4048274828797095,1.983311236659761,0.42619668738346256
1,15.0,20.0,0.2745256799191823,0.45316512431364897,2.191549004217711,0.6344344549414122
2,20.0,25.0,0.3334700149262183,0.5117951266241185,2.438539660925508,0.8814251116492102
3,25.0,30.0,0.37549947338311135,0.5826014038367583,2.6612110760947627,1.1040965268184637
4,30.0,35.0,0.39992002314597663,0.6574309902992571,2.8995310338238993,1.3424164845476008
5,35.0,40.0,0.40654739191953815,0.732872593162318,3.111954376848681,1.5548398275723825
6,40.0,45.0,0.39275602532685205,0.8220357713031042,3.3210099482024953,1.763895398926197
7,45.0,50.0,0.36659712518999427,0.8836451153369025,3.5478771910834643,1.990762641807165
8,50.0,55.0,0.31303862346915756,0.9893315523938868,3.740408190820977,2.183293641544678
9,55.0,60.0,0.29107087450213265,1.0414168623703963,3.9078572380571353,2.350742688780837
10,60.0,65.0,0.21960832021348564,1.1002570696731204,4.083393703727996,2.5262791544516974
11,65.0,70.0,0.14223472278182192,1.1431920603950803,4.266813897060092,2.7096993477837934
