h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.11675285134624815,0.2926057334273874,-7.8278534124337815,-6.299180427560183
1,15.0,20.0,0.05256946457526021,0.3491376563635684,-10.452005197108953,-8.923332212235357
2,20.0,25.0,0.14740019884391864,0.3138408042505503,-13.05054845101274,-11.521875466139145
3,25.0,30.0,0.07765461204750085,0.31005867507045315,-15.601788149317711,-14.073115164444113
4,30.0,35.0,0.1358635725493827,0.3801143210174481,-18.272126967285466,-16.743453982411868
5,35.0,40.0,0.10105782967297779,0.28719291766634386,-20.893742715905596,-19.365069731032
6,40.0,45.0,0.13110044319612776,0.3606792498544288,-23.532806407288277,-22.004133422414682
7,45.0,50.0,0.1501966281548364,0.24217315216821192,-26.176766143733907,-24.64809315886031
8,50.0,55.0,0.09874918413740903,0.38271415250102675,-28.859667911536906,-27.33099492666331
9,55.0,60.0,0.2612572263037512,0.2975500618516212,-31.379309078407047,-29.850636093533453
10,60.0,65.0,0.13435125564722283,0.20126278339098985,-33.98913846008238,-32.460465475208785
11,65.0,70.0,0.24777925271550014,0.32253483054417065,-36.55845426538443,-35.02978128051083
