h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.0944019299088219,0.46060239951926074,-3.5029083346096908,-2.018130712612621
1,15.0,20.0,0.2522504395037661,0.2503115959282756,-4.330557627071908,-2.845780005074839
2,20.0,25.0,0.3636062820565933,0.5120770441575516,-5.250428694639243,-3.7656510726421755
3,25.0,30.0,0.1241741037440417,0.39547653351111056,-6.068464241307583,-4.583686619310516
4,30.0,35.0,0.34356067638263466,0.2336105066648136,-6.9285264773292035,-5.443748855332135
5,35.0,40.0,0.23376679134162015,0.4535133095363033,-7.677177899953389,-6.19240027795632
6,40.0,45.0,0.07271791303798715,0.23250798658094965,-8.566363497576754,-7.0815858755796866
7,45.0,50.0,0.29861467839687217,0.2979937092672791,-9.409592671059356,-7.924815049062288
8,50.0,55.0,0.16971837566800552,0.4960877578024237,-10.440695863286043,-8.955918241288975
9,55.0,60.0,0.13762890867466526,0.31339373386420666,-11.277604948991959,-9.792827326994892
10,60.0,65.0,0.32273081844956814,0.47244787850391623,-12.31124287581385,-10.826465253816782
11,65.0,70.0,0.12682041840830804,0.6241820730652307,-13.352447096007099,-11.867669474010027
