h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.03509183370157584,0.3549556967628342,-1.4260594521204997,0.0773006812677393
1,15.0,20.0,-0.04462618665845834,0.3545770537086435,-1.408135154241939,0.09522497914630035
2,20.0,25.0,-0.052579777231249424,0.3537969633985931,-1.3897240538846807,0.11363607950355809
3,25.0,30.0,-0.05796750241728971,0.3531621095713097,-1.380333037271854,0.12302709611638458
4,30.0,35.0,-0.06196985626096607,0.3529107714108982,-1.3526806191239786,0.1506795142642604
5,35.0,40.0,-0.06074573629730269,0.35301701403647456,-1.3176557081317604,0.18570442525647873
6,40.0,45.0,-0.07784465982792269,0.3373382248438276,-1.2821911054093909,0.22116902797884838
7,45.0,50.0,-0.07958384474467228,0.3369060585096195,-1.2614779934293403,0.2418821399588986
8,50.0,55.0,-0.08857146142218726,0.33525811172740233,-1.2523484020658175,0.25101173132242155
9,55.0,60.0,-0.09393988307993166,0.33474310093043436,-1.233733225786798,0.2696269076014409
10,60.0,65.0,-0.10154770162692728,0.3321543684901749,-1.213567551174946,0.28979258221329285
11,65.0,70.0,-0.10846517959906364,0.33007000643729595,-1.1937672320637713,0.30959290132446754
