h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.4545408679889105,0.5216528263680066,-8.656384739574445,-10.191655110312936
1,15.0,20.0,0.10962742694390956,0.28303799157278237,-13.022945874757403,-14.558216245495894
2,20.0,25.0,0.4519483463667109,0.13139975701654932,-17.301751037293158,-18.837021408031653
3,25.0,30.0,0.5136715159783866,0.582407262332525,-21.6935979540745,-23.228868324812993
4,30.0,35.0,0.14344721931561613,0.549219166545775,-25.87522565899184,-27.410496029730325
5,35.0,40.0,0.4175961180210059,0.3161598231939146,-30.08569177092946,-31.620962141667952
6,40.0,45.0,0.5361247184938053,0.7484973151898394,-34.503162308406644,-36.03843267914513
7,45.0,50.0,0.09874894848517547,0.873002778934681,-38.949410040276504,-40.484680411015
8,50.0,55.0,0.15694440660526354,0.4417263499132204,-43.43117191867612,-44.96644228941461
9,55.0,60.0,0.5967011563671576,0.4572011682631215,-47.9891464618783,-49.52441683261681
10,60.0,65.0,0.531285866809236,0.8234621814469263,-52.20781141316793,-53.74308178390642
11,65.0,70.0,0.43409442166077866,0.5409459414559682,-56.40370726058865,-57.938977631327155
