h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.09054139754129671,0.35294018723069537,1.6482532555985678,0.13839996529507995
1,15.0,20.0,0.1346008752792955,0.35495677206873866,1.7030316937697894,0.19317840346630175
2,20.0,25.0,0.17784492875394253,0.35791693545311,1.7575653811778111,0.24771209087432375
3,25.0,30.0,0.21896217040463548,0.3638794779619077,1.8111757071506926,0.30132241684720495
4,30.0,35.0,0.26098710628709065,0.37268250288608873,1.861125631658524,0.3512723413550362
5,35.0,40.0,0.3017138021446119,0.3838574583141132,1.9170103795575917,0.40715708925410427
6,40.0,45.0,0.34862142202934926,0.39415693289409737,1.9754568165206166,0.4656035262171291
7,45.0,50.0,0.38284713916819735,0.3900709945718061,2.029038625133112,0.5191853348296237
8,50.0,55.0,0.43727850672726276,0.4116163333862892,2.086427340160629,0.5765740498571413
9,55.0,60.0,0.47233770954269116,0.4305345380779571,2.1520148608824794,0.6421615705789918
10,60.0,65.0,0.5109784171645737,0.45343313475457714,2.2097850568246415,0.699931766521154
11,65.0,70.0,0.5492362906645014,0.47919031428505554,2.2801202196746457,0.7702669293711581
