time,motor_with_onshape_mounting_x,motor_with_onshape_mounting_y,motor_with_onshape_mounting_2_x,motor_with_onshape_mounting_2_y,motor_with_onshape_mounting_3_x,motor_with_onshape_mounting_3_y,motor_with_onshape_mounting_4_x,motor_with_onshape_mounting_4_y,motor_with_onshape_mounting_5_x,motor_with_onshape_mounting_5_y,motor_with_onshape_mounting_6_x,motor_with_onshape_mounting_6_y,motor_with_no_arms_x,motor_with_no_arms_y,com_x,com_y
0.000000,,,,,,,,,,,,,,,,
0.032000,,,,,,,,,,,,,,,,
0.082000,,,,,,,,,,,,,,,,
0.132000,,,,,,,,,,,,,,,,
0.182000,,,,,,,,,,,,,,,,
0.232000,,,,,,,,,,,,,,,,
0.282000,,,,,,,,,,,,,,,,
0.332000,,,,,,,,,,,,,,,,
0.382000,,,,,,,,,,,,,,,,
0.432000,,,,,,,,,,,,,,,,
0.482000,,,,,,,,,,,,,,,,
0.532000,,,,,,,,,,,,,,,,
0.582000,,,,,,,,,,,,,,,,
0.632000,,,,,,,,,,,,,,,,
0.682000,,,,,,,,,,,,,,,,
0.732000,,,,,,,,,,,,,,,,
0.782000,,,,,,,,,,,,,,,,
0.832000,,,,,,,,,,,,,,,-0.071155395256435,0.3497350749399901
0.882000,,,,,,,,,,,,,,,-0.0717135923321643,0.3498076545179104
0.932000,-0.15024157394689308,0.08649898558657357,-0.057540109767151584,0.13616408467834953,0.013624203052072265,0.23278520338936248,0.029232477360448567,0.3517657974924108,-0.01617723075696173,0.4628421604536241,-0.10789444418922672,0.5402240237047747,-0.22243682073155924,0.576001725923251,-0.07346509418999689,0.35018085001290555
0.982000,-0.15027663402817365,0.08757709101072284,-0.05688731344647058,0.13583235540352495,0.01398950476516364,0.2326645640956485,0.02841283713462961,0.35179460851501326,-0.017726995260104184,0.46256967731023263,-0.10891508481215847,0.5405743715526058,-0.2223752554302959,0.5796485277597815,-0.07462886870576536,0.3509523889702858
1.032000,-0.15031364060162095,0.08821250533043734,-0.05634650105124625,0.1355497860353894,0.014294656391739352,0.23255404818461312,0.027845972764365262,0.35178643398884407,-0.018522721913331847,0.46246589980742464,-0.10870458172276729,0.5416317520501126,-0.22069174241987272,0.5847464344564628,-0.07395493849825589,0.3520431366523178
1.082000,-0.15037469285495028,0.08873994357596711,-0.05592769254805671,0.13529717464995406,0.014445956727657,0.23249568023152842,0.027331556114309846,0.35180184657793545,-0.018826124672420758,0.46256947950545924,-0.10748972399075213,0.543432117082448,-0.21747432143089612,0.5914257450537348,-0.0734377967328795,0.35339686576246654
1.132000,-0.15040063864109987,0.08885452662114561,-0.05567749732802775,0.13493508123711617,0.014218270808906752,0.23247779801568447,0.026421471320471485,0.3518556933618173,-0.01934784577044013,0.4627843623929188,-0.10622323962684901,0.5455651931585976,-0.21380298816287224,0.5987309500410191,-0.07335582417972439,0.355048363348666
1.182000,-0.15040388084817616,0.08905024267039748,-0.055487779917122934,0.13465186680154373,0.013991097271518316,0.2324919691349207,0.025844302043029677,0.3519051239238492,-0.01897654541595173,0.4632204042453697,-0.10341424030256266,0.5484863158527381,-0.20782074960903651,0.6076410351440775,-0.07187690921484764,0.35705751743949155
1.232000,-0.15040560527433466,0.08914170560831725,-0.055320074591022034,0.13444432338186957,0.01385384259545,0.23250027262044948,0.025724128516585232,0.35191173066426673,-0.01762578153796565,0.46380804560922917,-0.09905277723659037,0.551953631837333,-0.19955054585109094,0.6175295306379311,-0.07005951381327293,0.35936762496882424
