h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.031587038876931275,0.33742056665305725,1.5272875519671982,-0.01644404182012912
1,15.0,20.0,0.042547999931330675,0.3273199262844333,1.5265307532042862,-0.0172008405830408
2,20.0,25.0,0.05530263539261582,0.3195003803830132,1.528131758330257,-0.015599835457070403
3,25.0,30.0,0.06560775776871819,0.3111844196173947,1.5322411362681208,-0.011490457519206177
4,30.0,35.0,0.07726841811425313,0.3021880438343768,1.535753646822974,-0.007977946964353534
5,35.0,40.0,0.09694448533541306,0.29102608910084315,1.5356031190434067,-0.008128474743920654
6,40.0,45.0,0.09003065125642706,0.27268474367804524,1.526859620173178,-0.016871973614149553
7,45.0,50.0,0.11220165799320453,0.261767597892356,1.516798745753836,-0.026932848033490938
8,50.0,55.0,0.12177040177359431,0.2521425003169644,1.5178873954942083,-0.025844198293119028
9,55.0,60.0,0.13280764791498842,0.2413560096689527,1.5177005171154778,-0.026031076671849424
10,60.0,65.0,0.13999003492071732,0.23172511169042462,1.5072572800847006,-0.03647431370262644
11,65.0,70.0,0.15111835191640544,0.21937189876323376,1.4995611160513482,-0.044170477735979125
