h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.00950124417963994,0.36618681097391814,1.4510980431823268,-0.11969587639549557
1,15.0,20.0,0.016489382713877808,0.3699729021635354,1.3996433337932686,-0.17115058578455422
2,20.0,25.0,0.027308245620420776,0.3737205605031903,1.3559263415869174,-0.21486757799090506
3,25.0,30.0,0.031966336930495005,0.3760517458794751,1.3262714407184504,-0.24452247885937187
4,30.0,35.0,0.03831797578858538,0.37787219688313883,1.2862721873342307,-0.2845217322435915
5,35.0,40.0,0.04602821498897238,0.38056162678091204,1.242295437281578,-0.32849848229624434
6,40.0,45.0,0.04929575032637388,0.3837682126012012,1.1935219702069377,-0.37727194937088476
7,45.0,50.0,0.05199684934962882,0.37905183239610274,1.1447976881629804,-0.425996231414842
8,50.0,55.0,0.07000637140337378,0.37198633079911686,1.1037549746457622,-0.46703894493206016
9,55.0,60.0,0.07910541384748045,0.3745244425736749,1.064542662888701,-0.5062512566891215
10,60.0,65.0,0.08253829755802279,0.378483224207643,1.0202270588337763,-0.5505668607440461
11,65.0,70.0,0.0899538044636404,0.37907973144176316,0.9789445617014778,-0.5918493578763446
