h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.1454579601809693,0.3426982877093169,1.4519815659510147,-0.067981020189377
1,15.0,20.0,0.20803235819535618,0.3315676470244875,1.4212476427857865,-0.09871494335460484
2,20.0,25.0,0.27147457399131236,0.3196122221104432,1.3962785888484266,-0.12368399729196504
3,25.0,30.0,0.3353752987407938,0.30766145003108036,1.3747177867760598,-0.14524479936433182
4,30.0,35.0,0.3985312554033335,0.2927450224274151,1.352396492220385,-0.16756609392000693
5,35.0,40.0,0.46059892181118023,0.2768436327786674,1.327658595386003,-0.19230399075438848
6,40.0,45.0,0.5232235660056153,0.25894842667979295,1.3014369290555734,-0.21852565708481853
7,45.0,50.0,0.5929236681167174,0.23498432471990793,1.2748054125200787,-0.2451571736203131
8,50.0,55.0,0.6338565873967889,0.2101046279936715,1.24850012625874,-0.27146245988165124
9,55.0,60.0,0.6918883864651757,0.18522031319131624,1.214389400655361,-0.30557318548503065
10,60.0,65.0,0.7529001762023647,0.1641864626162887,1.187827378340819,-0.33213520779957256
11,65.0,70.0,0.8075574294874278,0.139401456694166,1.1418355380095842,-0.3781270481308075
