h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.5566120656303051,0.5233176363594282,2.2062052810873296,0.7703836164928529
1,15.0,20.0,0.6790613891741757,0.7258559430803563,2.7336531724562714,1.297831507861795
2,20.0,25.0,0.6769428056324145,0.9769908829393255,3.159088714748018,1.723267050153541
3,25.0,30.0,0.5896090344966323,1.2187462378240395,3.4937377869542727,2.057916122359796
4,30.0,35.0,0.43784865920739685,1.381536888591088,4.0501742279701185,2.6143525633756424
5,35.0,40.0,0.21647878353018465,1.4320905221927263,4.549108329151769,3.1132866645572936
6,40.0,45.0,-0.024535603050479606,1.3841644760891278,4.922664666333954,3.4868430017394783
7,45.0,50.0,-0.2070332821680505,1.2498208643171582,5.438295460076929,4.0024737954824525
8,50.0,55.0,-0.3252808734434046,1.029380511928159,5.984123872623963,4.548302208029487
9,55.0,60.0,-0.33849658516211506,0.8370158036738772,6.421984947529955,4.986163282935479
10,60.0,65.0,-0.22243463812771636,0.6034012855352359,6.823516466784381,5.387694802189904
11,65.0,70.0,-0.01650732642678024,0.4202336964081315,7.258514686747894,5.822693022153417
