h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.01254222593613406,0.357371801523028,1.3724868344453918,-0.19830708509098197
1,15.0,20.0,-0.016218593989382666,0.3563836223058654,1.2781587652554025,-0.29263515428097103
2,20.0,25.0,-0.019495395243604108,0.3549708028766328,1.1729860515451742,-0.3978078679911995
3,25.0,30.0,-0.022262518850142358,0.35424748513218546,1.078715676130849,-0.4920782434055245
4,30.0,35.0,-0.026051894779097376,0.35491936878352653,0.9912866463941092,-0.5795072731422642
5,35.0,40.0,-0.02888824672231234,0.3546837058987277,0.8991692528011559,-0.6716246667352176
6,40.0,45.0,-0.03238938975443345,0.35501451260271716,0.8215844058493569,-0.7492095136870166
7,45.0,50.0,-0.0368914875349577,0.35718193663599657,0.7318071889217249,-0.8389867306146489
8,50.0,55.0,-0.03624864312124021,0.3525311714169696,0.6468972851046996,-0.9238966344316739
9,55.0,60.0,-0.05050601296714205,0.36386711385030635,0.5623084456716863,-1.0084854738646873
10,60.0,65.0,-0.050715438787382994,0.35979909782817343,0.4746447833974936,-1.09614913613888
11,65.0,70.0,-0.05194424306018377,0.35970740472684004,0.3755855857444685,-1.195208333791905
