h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.020416621288378428,0.36080186208427223,1.6138464981183012,0.044224390872239575
1,15.0,20.0,0.027855804380025176,0.3614662430401702,1.6332119536007803,0.06358984635471832
2,20.0,25.0,0.03488003067799995,0.36210107019818116,1.655286069156032,0.0856639619099704
3,25.0,30.0,0.04144781846517762,0.3628723883772897,1.6781022607271805,0.10848015348111863
4,30.0,35.0,0.04883384168605026,0.36387832471154447,1.6985421134384475,0.12892000619238547
5,35.0,40.0,0.05542773857201989,0.3649820088994787,1.7273084006093138,0.1576862933632519
6,40.0,45.0,0.06328937909199764,0.3664189329242607,1.750878817196739,0.18125670995067747
7,45.0,50.0,0.07202555011701302,0.36808222555268577,1.7714120998714122,0.2017899926253501
8,50.0,55.0,0.07671631064543409,0.3690255285968428,1.7942736511114565,0.22465154386539432
9,55.0,60.0,0.08481110741850827,0.3711088137493752,1.8185556724022143,0.2489335651561525
10,60.0,65.0,0.0923056871205797,0.3731530486882296,1.8409218205085158,0.271299713262454
11,65.0,70.0,0.0989274309708485,0.37520439915738385,1.8664178889410539,0.29679578169499216
