frame,x,y
motor_with_onshape_mounting,0.5513445585162237,-0.0823859576081756
motor_with_onshape_mounting_2,0.5679747237120667,0.021661400793528865
motor_with_onshape_mounting_3,0.5918373985101223,0.1392648563187828
motor_with_onshape_mounting_4,0.588343080537801,0.2592139694538139
motor_with_onshape_mounting_5,0.6359398345994308,0.3693708984360241
motor_with_onshape_mounting_6,0.617193905323992,0.48789764704386507
motor_with_no_arms,0.6603543893379555,0.599867163519011
