frame,x,y
motor_with_onshape_mounting,0.16361061638919086,0.6783649680293777
motor_with_onshape_mounting_2,0.09971322804842597,0.5946123725463972
motor_with_onshape_mounting_3,0.08162592398663678,0.47598333128042897
motor_with_onshape_mounting_4,0.03173820186831264,0.36684481753850967
motor_with_onshape_mounting_5,-0.027553959927934496,0.26251630010683874
motor_with_onshape_mounting_6,-0.04054610930852939,0.14322168977438499
motor_with_no_arms,-0.11098387826809539,0.04606964036740946
