h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.0019017856945045789,0.34708957899023757,1.7667532515757356,0.19787391715931885
1,15.0,20.0,0.001703412314915542,0.34196396195181783,1.8012597235398615,0.23238038912344533
2,20.0,25.0,0.0026091630975409465,0.33649190961095354,1.8382046420280356,0.269325307611619
3,25.0,30.0,0.002806192909631988,0.33165678271658605,1.8804165224085179,0.31153718799210184
4,30.0,35.0,0.0008236851519038947,0.3268638467430706,1.9228476721895853,0.35396833777316883
5,35.0,40.0,0.0032945612891480073,0.3225518592426173,1.9963938405974975,0.4275145061810812
6,40.0,45.0,0.004097546048061179,0.31564438243766474,2.091076073816352,0.5221967393999359
7,45.0,50.0,0.002946075808908094,0.29679218144867403,2.1381417561731575,0.5692624217567416
8,50.0,55.0,0.019222136325212896,0.29109533298444357,2.1792686236760908,0.6103892892596743
9,55.0,60.0,0.021172698463433105,0.28279019902952524,2.21923511411009,0.6503557796936739
10,60.0,65.0,0.02652265135362399,0.27769450595743955,2.2659087185919757,0.6970293841755596
11,65.0,70.0,0.032778178671896245,0.2719580401835203,2.326963384202034,0.7580840497856173
