h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.0328197994967174,0.3593800110977899,1.2202877890352959,-0.33042864191550764
1,15.0,20.0,-0.0449010180754293,0.36158268800907073,1.0763134323795711,-0.4744029985712323
2,20.0,25.0,-0.056222007147061,0.3655674110205275,0.9361765298425336,-0.6145399011082697
3,25.0,30.0,-0.06710118922437856,0.3715304454277074,0.7956001951104008,-0.7551162358404025
4,30.0,35.0,-0.07793877014284717,0.3776481966585205,0.6518409088536972,-0.8988755220971063
5,35.0,40.0,-0.08650427484192408,0.3880768275798191,0.49713738663097856,-1.053579044319825
6,40.0,45.0,-0.09331074122208208,0.39502975110733857,0.3431140015676646,-1.2076024293831389
7,45.0,50.0,-0.09803797885358585,0.4045849192252279,0.19354725383595078,-1.3571691771148524
8,50.0,55.0,-0.10727801099232864,0.433497317857306,0.05158606199491545,-1.4991303689558884
9,55.0,60.0,-0.11434000046573972,0.4266555024478281,-0.10244998573663039,-1.6531664166874336
10,60.0,65.0,-0.1139633654711964,0.4364596346159223,-0.24153497218995615,-1.7922514031407595
11,65.0,70.0,-0.11196819481776192,0.44943193618744376,-0.37633706951267754,-1.9270535004634808
