h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.26118806463401867,-0.1261948450541847,-0.5193696082343405,-1.9776121305700312
1,15.0,20.0,0.0737055739275555,-0.27985525138775186,-1.3279372874058097,-2.7861798097415
2,20.0,25.0,-0.1680293716728256,-0.26875740122858266,-2.039699026498152,-3.4979415488338423
3,25.0,30.0,-0.3286702589561143,-0.08754528926160983,-2.8783348415922307,-4.336577363927922
4,30.0,35.0,-0.3238244621985036,0.15456258552677496,-3.585325227292844,-5.043567749628535
5,35.0,40.0,-0.140926628054002,0.3219020503847313,-4.437406827258359,-5.895649349594049
6,40.0,45.0,0.10957909312312725,0.30593394569449206,-5.216672874294411,-6.674915396630101
7,45.0,50.0,0.26406171055087496,0.12313947468550741,-6.017223731032485,-7.475466253368174
8,50.0,55.0,0.22599621998491584,-0.11132863109010394,-6.726678290031129,-8.18492081236682
9,55.0,60.0,0.08752120136285532,-0.20267202953521612,-7.530155077932973,-8.988397600268662
10,60.0,65.0,-0.10655098087565597,-0.22509863851731574,-8.257607004581986,-9.715849526917676
11,65.0,70.0,-0.25762227290691336,-0.10019031991290411,-9.059275927652353,-10.517518449988042
