h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.08224042306055272,0.35839051156989277,1.6828123484025648,0.12001714190420304
1,15.0,20.0,0.11820753415779484,0.3608661008636376,1.7544792349374407,0.1916840284390792
2,20.0,25.0,0.15423764582320387,0.36641393647045845,1.8294288150023106,0.26663360850394857
3,25.0,30.0,0.1887679865359162,0.3743699132150759,1.8870170175656509,0.32422181106728865
4,30.0,35.0,0.22405251860780787,0.3851105535809836,1.9454712433327868,0.3826760368344248
5,35.0,40.0,0.25899969501551595,0.3975706818963042,2.0057198498590454,0.44292464336068343
6,40.0,45.0,0.2954023861148059,0.4146466329460193,2.089882437602298,0.5270872311039361
7,45.0,50.0,0.3266694146960121,0.43078485275476797,2.1755345156987054,0.6127393092003429
8,50.0,55.0,0.35881849611973343,0.45021854079068935,2.2510109105513294,0.6882157040529675
9,55.0,60.0,0.38390423414650526,0.44876593791171643,2.330123616596873,0.7673284100985108
10,60.0,65.0,0.42975116030738225,0.4790050774187926,2.408525040992264,0.8457298344939014
11,65.0,70.0,0.45548668115486757,0.5076819431434378,2.4883913616207654,0.9255961551224032
