h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.059965307219135476,0.3579263338343657,1.6291851985177452,0.05839127599455739
1,15.0,20.0,0.08639441161929672,0.35782036854937865,1.6811625538974875,0.11036863137429964
2,20.0,25.0,0.11288314957378877,0.3592087029557819,1.7352588615346005,0.16446493901141235
3,25.0,30.0,0.1394162482207369,0.36227769272773835,1.7768054181333062,0.20601149561011795
4,30.0,35.0,0.1644655907233506,0.3664937387779403,1.8212489224639001,0.25045499994071213
5,35.0,40.0,0.19012702066115536,0.37217618342573844,1.8653471017745673,0.29455317925137936
6,40.0,45.0,0.21569494079302537,0.37878311278762256,1.9050294709036961,0.33423554838050795
7,45.0,50.0,0.24534480459471247,0.3883338782708783,1.9418941411696284,0.37110021864644055
8,50.0,55.0,0.269258864893094,0.39509684696268543,1.9904235186056434,0.4196295960824553
9,55.0,60.0,0.28528411564912515,0.3987158490444152,2.051009984554908,0.4802160620317197
10,60.0,65.0,0.3161988513105278,0.4124344402077236,2.096292720844388,0.5254987983211997
11,65.0,70.0,0.33789337631471084,0.42412502808424085,2.1355693030110525,0.5647753804878649
