h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.07609910480763799,0.36201913686345266,1.6291596888652125,0.05836576665775534
1,15.0,20.0,0.11660411270236945,0.3684370217790249,1.678123187357411,0.10732926514995325
2,20.0,25.0,0.16017509035967223,0.37579139674697715,1.7163541436796543,0.14556022147219655
3,25.0,30.0,0.17676395957097973,0.36141928685967917,1.756500612145067,0.18570668993760986
4,30.0,35.0,0.24727128128634185,0.3577107410152744,1.8109575781252694,0.24016365591781152
5,35.0,40.0,0.2828006956097307,0.37158109117648175,1.8520387170858696,0.28124479487841264
6,40.0,45.0,0.32487280036369,0.39071498460573323,1.8986935118836075,0.32789958967614974
7,45.0,50.0,0.36689814429740325,0.4144961881796303,1.9444504024574563,0.37365648024999876
8,50.0,55.0,0.4057669064531579,0.43875238502943426,1.9917121170734955,0.4209181948660381
9,55.0,60.0,0.4452573136629613,0.4631299641951768,2.03933047354489,0.4685365513374327
10,60.0,65.0,0.48209694713870704,0.4923744616825179,2.088461792958725,0.5176678707512679
11,65.0,70.0,0.5197298991767064,0.5225407910316724,2.1490397815680664,0.578245859360609
