h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.08705276264440968,0.3574281149829519,1.5293897769576714,-0.01493300138154095
1,15.0,20.0,0.12175195544781822,0.35708778518390943,1.5328269190238486,-0.011495859315363084
2,20.0,25.0,0.15566077881876247,0.35545930950655785,1.5292874152962281,-0.015035363042984173
3,25.0,30.0,0.17921284253985617,0.3463592399624571,1.5282003070136414,-0.01612247132557063
4,30.0,35.0,0.22332239193872916,0.3425404012025794,1.5305061510705866,-0.01381662726862547
5,35.0,40.0,0.2572934755903064,0.3425903910277615,1.5295466456844218,-0.014776132654790261
6,40.0,45.0,0.29449264241186945,0.34340132154713976,1.5279333210462553,-0.016389457292956548
7,45.0,50.0,0.32926980912957104,0.342263686091673,1.5184091338980048,-0.02591364444120735
8,50.0,55.0,0.36394798960842567,0.33888371651333393,1.5140645905441297,-0.030258187795082332
9,55.0,60.0,0.399520715891519,0.3365766485872056,1.5180538764712566,-0.026268901867955587
10,60.0,65.0,0.4342952093216608,0.33604474704833637,1.5184824346768075,-0.025840343662404654
11,65.0,70.0,0.4682315138003682,0.3338102354464712,1.5171233592663336,-0.027199419072878178
