h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.08455627278147103,0.36813201632551873,1.5914007891266702,0.024435933582495274
1,15.0,20.0,0.11773549561151814,0.36995273838388953,1.5740541893466473,0.007089333802473233
2,20.0,25.0,0.15250440727325557,0.37211995219673727,1.5562130119445106,-0.01075184359966368
3,25.0,30.0,0.18756372008968186,0.37401077599237575,1.5407010779974835,-0.026263777546691135
4,30.0,35.0,0.22377045807638726,0.37357669284293016,1.5263751255898184,-0.04058972995435636
5,35.0,40.0,0.2511244987118788,0.37158210704768024,1.5222497916530064,-0.04471506389116815
6,40.0,45.0,0.27166916710425437,0.3649073778736518,1.5130684973421873,-0.05389635820198722
7,45.0,50.0,0.32668697802369473,0.35718677803454474,1.4969458335087984,-0.07001902203537588
8,50.0,55.0,0.36236234277981966,0.3550383377352953,1.4892737789420822,-0.0776910766020918
9,55.0,60.0,0.3980154197384608,0.353165670381765,1.4805764365267426,-0.08638841901743134
10,60.0,65.0,0.43207611844917304,0.3508056323196667,1.4675239892757668,-0.09944086626840788
11,65.0,70.0,0.46496000081521105,0.3469408280118919,1.457458857224835,-0.10950599831933917
