h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.0891486082785631,0.3672774755914379,1.6817396124047255,0.1264532101530614
1,15.0,20.0,0.12618138924622446,0.37539270607302205,1.733550723093261,0.17826432084159685
2,20.0,25.0,0.17720635413478,0.3842079741075828,1.786245018538057,0.23095861628639291
3,25.0,30.0,0.1932353335419299,0.37423497912391906,1.826602165626563,0.2713157633748989
4,30.0,35.0,0.24475606659443072,0.3752824014003893,1.866232076821951,0.3109456745702872
5,35.0,40.0,0.2798551084638304,0.39182748687424335,1.9091109568029065,0.35382455455124245
6,40.0,45.0,0.3192736209792057,0.4133356121593512,1.9566886430042245,0.4014022407525604
7,45.0,50.0,0.3555576210387381,0.43341436320970383,2.0051753066537725,0.44988890440210794
8,50.0,55.0,0.38970683129817146,0.4558716479494374,2.0480652868115437,0.4927788845598794
9,55.0,60.0,0.4253663803803539,0.47858129393250914,2.103189728639754,0.5479033263880896
10,60.0,65.0,0.45756442524440155,0.5042925572899163,2.149504435746984,0.5942180334953199
11,65.0,70.0,0.49123278452009567,0.5312606431347563,2.209146421872847,0.6538600196211827
