x,y
0.01151931099182048,0.36169237556368916
0.01151931099182048,0.36169237556368916
-0.004408576947891474,0.36159094971613936
0.00339590173797006,0.3621708182492915
0.00994597924090854,0.36256415829102034
-0.0009456072136527528,0.362109812432389
0.0025164800811497516,0.36295832098036024
0.005433128373745086,0.3631009089922128
-0.005536434510802914,0.36217846457466535
-0.003234766021275731,0.362263581219396
-0.0010529875620421264,0.3623919673739278
-0.006154139877541029,0.3622994562753473
-0.004008449253908489,0.3630049632136945
-0.004008449253908489,0.3630049632136945
-0.007973467071487925,0.36266504503633945
-0.006268125866847836,0.362681947130312
-0.00468475793171582,0.3626164304934117
-0.007305283432367443,0.36250932468971947
-0.007305283432367443,0.36250932468971947
-0.00593785017313149,0.3628828513670275
-0.004763641648983477,0.3631793988331058
-0.008150518361907097,0.36265832599534403
-0.006929418361568913,0.3630549583516227
-0.005804760746809752,0.36319212741356977
-0.005804760746809752,0.36319212741356977
-0.007515951741409656,0.36289004917983386
-0.007515951741409656,0.36289004917983386
-0.006644832252619637,0.36306106236050384
-0.006644832252619637,0.36306106236050384
-0.005811345126013806,0.363310654835115
-0.007995872839131668,0.3629358671118254
-0.007995872839131668,0.3629358671118254
-0.007262995278282107,0.36314169018825493
-0.007262995278282107,0.36314169018825493
-0.006585679800566416,0.3632951458369049
-0.006585679800566416,0.3632951458369049
-0.006585679800566416,0.3632951458369049
-0.007675600963166843,0.3630896375475931
-0.007675600963166843,0.3630896375475931
-0.007125125808300541,0.36317109525150215
-0.007125125808300541,0.36317109525150215
-0.007125125808300541,0.36317109525150215
-0.006634170491637087,0.3632433297429912
-0.007949166051185425,0.3630029823511848
-0.007516389153840383,0.36306839390362844
-0.007516389153840383,0.36306839390362844
-0.007516389153840383,0.36306839390362844
-0.007139923239568337,0.36312503134085816
-0.007139923239568337,0.36312503134085816
-0.007139923239568337,0.36312503134085816
-0.007753993870383322,0.3629992076502592
-0.007753993870383322,0.3629992076502592
-0.007487235936681484,0.36303994299585574
-0.007487235936681484,0.36303994299585574
-0.007274071986783634,0.3630724058821703
-0.007274071986783634,0.3630724058821703
-0.007858735251628148,0.3629617798520468
-0.007698598543582548,0.36298642809057124
-0.007698598543582548,0.36298642809057124
-0.007590965572876515,0.36300295508407554
-0.007590965572876515,0.36300295508407554
-0.007590965572876515,0.36300295508407554
-0.007783270520775654,0.3629641570167959
-0.007783270520775654,0.3629641570167959
-0.0077793878126703395,0.3629647369355672
-0.0077793878126703395,0.3629647369355672
-0.0077793878126703395,0.3629647369355672
-0.00782695001413266,0.36295726725083916
-0.00782695001413266,0.36295726725083916
-0.007728100705913288,0.3629762085029594
-0.007826779167045543,0.3629608353300351
-0.007826779167045543,0.3629608353300351
-0.0079763342061396,0.3629375594313021
-0.0079763342061396,0.3629375594313021
-0.0079763342061396,0.3629375594313021
-0.007766047396590585,0.36298495930725366
-0.007766047396590585,0.36298495930725366
-0.008016605116666221,0.36294624083496446
-0.008016605116666221,0.36294624083496446
-0.008016605116666221,0.36294624083496446
-0.008317233442797209,0.36289967047694205
-0.007555392425901475,0.3630441090492371
-0.007905994883689732,0.3629905984078361
-0.007905994883689732,0.3629905984078361
-0.007905994883689732,0.3629905984078361
-0.008306112610796584,0.36292930331007084
-0.008306112610796584,0.36292930331007084
-0.007703747087552934,0.36305791251440844
-0.007703747087552934,0.36305791251440844
-0.007703747087552934,0.36305791251440844
-0.008202267604008634,0.36298274684035686
-0.008202267604008634,0.36298274684035686
-0.008749311586059669,0.36289981683254535
-0.008749311586059669,0.36289981683254535
-0.007341680358483947,0.3631585045335102
-0.007937413206806923,0.3630706875863846
-0.007937413206806923,0.3630706875863846
-0.007937413206806923,0.3630706875863846
-0.008580908468134085,0.3629752008397922
-0.008580908468134085,0.3629752008397922
-0.00759739718822082,0.36317455103723
-0.00759739718822082,0.36317455103723
-0.008351311443978451,0.36309488979555127
-0.008351311443978451,0.36309488979555127
-0.009163059193451367,0.3629962436903122
-0.007131112378505833,0.363347413246866
-0.00799532706795214,0.36323378690527497
-0.00799532706795214,0.36323378690527497
-0.008906185980993728,0.3631178112419044
-0.008906185980993728,0.3631178112419044
-0.007538418410792516,0.363428615701553
-0.007538418410792516,0.363428615701553
-0.00857215863019458,0.3633199966977047
-0.00857215863019458,0.3633199966977047
-0.009598463870023471,0.36313439336983594
-0.006971098752529735,0.3635471352341064
-0.008039544064942304,0.3633742680086237
-0.009098468172291437,0.36312814284960193
-0.009098468172291437,0.36312814284960193
-0.007395356197367857,0.36323397770560006
-0.007395356197367857,0.36323397770560006
-0.007395356197367857,0.36323397770560006
-0.00861512652812553,0.3629324381450237
-0.00861512652812553,0.3629324381450237
-0.009798013997944485,0.3626648489033244
-0.006613525875939295,0.363105776682691
-0.007943319114546536,0.36286849871653226
-0.007943319114546536,0.36286849871653226
-0.009449783773396142,0.3626257843220056
-0.009449783773396142,0.3626257843220056
-0.007535059219579296,0.36282608295902485
-0.007535059219579296,0.36282608295902485
-0.008961403800387298,0.36259621183389357
-0.008961403800387298,0.36259621183389357
-0.010357320726504252,0.362360682521682
-0.006663944739118716,0.3627994183308743
-0.008053135446897688,0.36257775114028246
-0.008053135446897688,0.36257775114028246
-0.008053135446897688,0.36257775114028246
-0.009475283057949088,0.3623540106049421
-0.009475283057949088,0.3623540106049421
-0.007093493522906204,0.36254935205241284
-0.007093493522906204,0.36254935205241284
-0.007093493522906204,0.36254935205241284
-0.007093493522906204,0.36254935205241284
-0.007093493522906204,0.36254935205241284
-0.008435828345523227,0.3623622428844739
-0.008435828345523227,0.3623622428844739
-0.008435828345523227,0.3623622428844739
-0.009834576788612187,0.36217347766124286
-0.005948313716280081,0.3625417212593625
-0.0075487705603687096,0.3623914572780178
-0.0075487705603687096,0.3623914572780178
-0.009176325229785436,0.36225887892471925
-0.009176325229785436,0.36225887892471925
-0.009176325229785436,0.36225887892471925
-0.006527821531836467,0.3624961632262766
-0.006527821531836467,0.3624961632262766
-0.006527821531836467,0.3624961632262766
-0.008276248632162055,0.3623871729695863
-0.008276248632162055,0.3623871729695863
-0.010046537410999177,0.36228125033310365
-0.010046537410999177,0.36228125033310365
-0.005448692544363115,0.3625932558185599
-0.007242507294191819,0.3625155525769957
-0.007242507294191819,0.3625155525769957
-0.007242507294191819,0.3625155525769957
-0.009057916645843257,0.36244156833273716
-0.009057916645843257,0.36244156833273716
-0.009057916645843257,0.36244156833273716
-0.006259637139263183,0.3626289544607783
-0.006259637139263183,0.3626289544607783
-0.006259637139263183,0.3626289544607783
-0.008117928357488965,0.36258902128370807
-0.008117928357488965,0.36258902128370807
-0.009995949671746562,0.36254840391392146
-0.005123688596973722,0.36272971441282686
-0.005123688596973722,0.36272971441282686
-0.0070216112267660405,0.3627098456125452
-0.0070216112267660405,0.3627098456125452
-0.008937558101930594,0.3626829096272737
-0.008937558101930594,0.3626829096272737
-0.008937558101930594,0.3626829096272737
-0.005987799334558463,0.3627670851980574
-0.005987799334558463,0.3627670851980574
-0.007937645491602602,0.3627564161353227
-0.007937645491602602,0.3627564161353227
-0.00990199149905363,0.36273662837099724
-0.00990199149905363,0.36273662837099724
-0.004808929039604608,0.36276181782906464
-0.006787226543555153,0.36276467746308033
-0.006787226543555153,0.36276467746308033
-0.006787226543555153,0.36276467746308033
-0.00877817590161743,0.3627643340925284
-0.00877817590161743,0.3627643340925284
-0.00877817590161743,0.3627643340925284
-0.005715419361498417,0.36273099415524085
-0.005715419361498417,0.36273099415524085
-0.0077277566100418076,0.362784735456254
-0.0077277566100418076,0.362784735456254
-0.0077277566100418076,0.362784735456254
-0.00974917650941571,0.36284604427585326
-0.004511552520304711,0.3626960470378698
-0.006539895052243307,0.3627929313180106
-0.006539895052243307,0.3627929313180106
-0.008575143289719811,0.3628989291141066
-0.008575143289719811,0.3628989291141066
-0.008575143289719811,0.3628989291141066
-0.005448202277164582,0.3627863968209183
-0.005448202277164582,0.3627863968209183
-0.007491492404179862,0.36292828503973595
-0.007491492404179862,0.36292828503973595
-0.007491492404179862,0.36292828503973595
-0.009537619128487222,0.36307208145641423
-0.004241071373991909,0.36273768917589344
-0.006286659110484618,0.36291568484221703
-0.006286659110484618,0.36291568484221703
-0.006286659110484618,0.36291568484221703
-0.006286659110484618,0.36291568484221703
-0.008332548278579176,0.363095358088104
-0.008332548278579176,0.363095358088104
-0.005193273075337894,0.3628747034321812
-0.005193273075337894,0.3628747034321812
-0.005193273075337894,0.3628747034321812
-0.007233231616588277,0.3630836056848081
-0.007233231616588277,0.3630836056848081
-0.009269502952867534,0.3632821822660906
-0.009269502952867534,0.3632821822660906
-0.004002909245590682,0.3627655007997227
-0.006031152094412302,0.3629855017950864
-0.006031152094412302,0.3629855017950864
-0.008053297729618318,0.3631992674300301
-0.008053297729618318,0.3631992674300301
-0.008053297729618318,0.3631992674300301
-0.004954606562386662,0.36283937987652387
-0.004954606562386662,0.36283937987652387
-0.006956929579317414,0.36308579285086917
-0.006956929579317414,0.36308579285086917
-0.006956929579317414,0.36308579285086917
-0.008949186388998068,0.3633362481275306
-0.0038009695838847127,0.3626510474300585
-0.0038009695838847127,0.3626510474300585
-0.005777856555791255,0.3629275915300356
-0.005777856555791255,0.3629275915300356
-0.005777856555791255,0.3629275915300356
-0.007742203373672107,0.363196223394132
-0.007742203373672107,0.363196223394132
-0.004735616824357049,0.3627379911823595
-0.004735616824357049,0.3627379911823595
-0.004735616824357049,0.3627379911823595
-0.006666779068920794,0.36304700608074164
-0.006666779068920794,0.36304700608074164
-0.006666779068920794,0.36304700608074164
-0.008581542179270065,0.36336290695747847
-0.0036369368632513596,0.3625340636488242
-0.005529151389561646,0.362884429828543
-0.005529151389561646,0.362884429828543
-0.005529151389561646,0.362884429828543
-0.007402369007015585,0.3632404892459311
-0.007402369007015585,0.3632404892459311
-0.007402369007015585,0.3632404892459311
-0.004535767436304194,0.3627441586561248
-0.006626624673198706,0.3631236964254705
-0.006626624673198706,0.3631236964254705
-0.008646345251444865,0.3633732015141306
-0.003983904983614298,0.3624418396287813
-0.00592396216118837,0.3626903633309109
-0.00592396216118837,0.3626903633309109
-0.007741397290006936,0.3629667347150574
-0.007741397290006936,0.3629667347150574
-0.005247865062149644,0.3624635845079303
-0.005247865062149644,0.3624635845079303
-0.006999850112846866,0.36279781748697315
-0.006999850112846866,0.36279781748697315
-0.008736901716733976,0.36302918628327097
-0.004425532888963295,0.36205277273880565
-0.006068782878748468,0.36240938589376054
-0.006068782878748468,0.36240938589376054
-0.0074787821237761315,0.3628284623600948
-0.0074787821237761315,0.3628284623600948
-0.004954832748081006,0.3623069645208552
-0.004954832748081006,0.3623069645208552
-0.006508660456052383,0.36269552241464
-0.007905612481642173,0.36310407655254356
-0.00400931426059235,0.3621274160678544
-0.005446014241886149,0.3625311999452299
-0.005446014241886149,0.3625311999452299
-0.0070629965983627085,0.3628444203042892
-0.0070629965983627085,0.3628444203042892
-0.004954477768957525,0.3622751160194592
-0.006272766360033981,0.3626817586433171
-0.006272766360033981,0.3626817586433171
-0.007698757490068091,0.3630828340486269
-0.0043576139512035705,0.36216032479904997
-0.0057709029472403535,0.36253842500337324
-0.0057709029472403535,0.36253842500337324
-0.00706985085724059,0.36290434195796173
-0.00706985085724059,0.36290434195796173
