h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.005143857566427429,0.6741772420286354,-0.6223133830110078,-2.193107302726692
1,15.0,20.0,0.06298418928413647,0.40315972860339316,-1.355362233689369,-2.9261561534050524
2,20.0,25.0,0.19579650702944576,0.6301199229059931,-2.057979007462885,-3.6287729271785696
3,25.0,30.0,-0.0071733015219798005,0.5226883369117626,-2.6631448384601613,-4.233938758175846
4,30.0,35.0,0.25008013695810677,0.48253435343247686,-3.328341990564598,-4.899135910280283
5,35.0,40.0,0.12698369385002695,0.6956247084629831,-3.9842588452513126,-5.555052764966996
6,40.0,45.0,0.17473601936825262,0.45689548350294923,-4.605375169053468,-6.17616908876915
7,45.0,50.0,0.37071049901816666,0.6308253055672307,-5.420928761045702,-6.991722680761386
8,50.0,55.0,0.19239027408487852,0.6240396630650215,-6.100536448147948,-7.671330367863631
9,55.0,60.0,0.33720215030019524,0.46836635070458643,-6.930986326099832,-8.501780245815517
10,60.0,65.0,0.27607296754559985,0.6585716892564412,-7.687729390965338,-9.258523310681023
11,65.0,70.0,0.1495679051645852,0.49145200138092143,-8.496188882411825,-10.06698280212751
