h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.08978419739993646,0.3556421502704955,1.6300890673960182,0.05929514365517506
1,15.0,20.0,0.13226723371347096,0.3579885563980943,1.6973956874285812,0.1266017636877376
2,20.0,25.0,0.1745738648814627,0.363720640416267,1.7480833840516166,0.177289460310773
3,25.0,30.0,0.21733257892104907,0.37027909487624144,1.782435143295024,0.2116412195541809
4,30.0,35.0,0.259512735941972,0.37752532459857074,1.8198100849874255,0.24901616124658166
5,35.0,40.0,0.3025579474978846,0.38621176927030804,1.8502723833087618,0.27947845956791817
6,40.0,45.0,0.3448397064695309,0.39683854638106963,1.898337528778908,0.3275436050380641
7,45.0,50.0,0.3787513578960129,0.4017927711735656,1.9430895674576976,0.3722956437168542
8,50.0,55.0,0.4316298356665207,0.41430987405010067,1.9718320338830984,0.4010381101422545
9,55.0,60.0,0.47261255992958584,0.43018767802934654,1.9932588883818463,0.4224649646410028
10,60.0,65.0,0.5112911499441138,0.44605493928293066,2.021366255226923,0.4505723314860795
11,65.0,70.0,0.5514094944726728,0.4655008751189042,2.0579390500576835,0.4871451263168399
